Easting,Northing,Lat,Long,Severity_of_casualty,Casualty_Class,Sex,Age,Date,Day,Hour,Local_authority,Vehicle_type,Pedestrian_Locality
533510,176050,51.46767753,-0.079278638,Serious,Driver_or_rider,Male,23,06/01/2012,Friday,23,Southwark,Pedal_cycle,Not_a_pedestrian
517340,189900,51.59573647,-0.307346883,Serious,Pedestrian,Male,5,01/02/2012,Wednesday,16,Harrow,Car,"In_carriageway,_crossing_elsewhere"
507770,182400,51.5302354,-0.447751339,Serious,Pedestrian,Female,17,23/01/2012,Monday,17,Hillingdon,Car,Crossing_elsewhere_within_50m._of_ped_crossing
531720,172940,51.44014776,-0.106190219,Serious,Pedestrian,Male,27,24/01/2012,Tuesday,20,Lambeth,Car,Crossing_on_pedestrian_crossing_facility
549430,175440,51.45822009,0.149494043,Serious,Pedestrian,Female,71,28/01/2012,Saturday,15,Bexley,Car,Unknown_or_other
537710,163140,51.35065866,-0.023858962,Serious,Pedestrian,Female,57,27/01/2012,Friday,7,Croydon,Car,"In_carriageway,_crossing_elsewhere"
537130,173290,51.44200978,-0.028264782,Serious,Pedestrian,Male,70,30/01/2012,Monday,17,Lewisham,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
526230,189680,51.59184017,-0.179147321,Serious,Pedestrian,Male,25,28/01/2012,Saturday,0,Barnet,Car,Crossing_elsewhere_within_50m._of_ped_crossing
517620,192610,51.62003473,-0.302397705,Serious,Pedestrian,Male,69,03/02/2012,Friday,11,Harrow,Car,"In_carriageway,_crossing_elsewhere"
512270,186020,51.56189544,-0.381751066,Serious,Pedestrian,Male,61,31/01/2012,Tuesday,15,Hillingdon,Car,"In_carriageway,_crossing_elsewhere"
516680,182900,51.53296005,-0.319192584,Serious,Driver_or_rider,Female,79,02/02/2012,Thursday,12,Ealing,Car,Not_a_pedestrian
531860,178740,51.49223844,-0.102015968,Serious,Driver_or_rider,Male,17,06/02/2012,Monday,17,Southwark,Pedal_cycle,Not_a_pedestrian
520530,180050,51.50653825,-0.264687776,Serious,Driver_or_rider,Male,27,11/01/2012,Wednesday,8,Ealing,Pedal_cycle,Not_a_pedestrian
522360,192900,51.62163182,-0.233862234,Serious,Pedestrian,Male,14,25/01/2012,Wednesday,17,Barnet,Car,"In_carriageway,_crossing_elsewhere"
532440,182850,51.52903812,-0.09212319,Serious,Driver_or_rider,Male,24,19/01/2012,Thursday,7,Hackney,Pedal_cycle,Not_a_pedestrian
533820,174110,51.45017022,-0.075551811,Serious,Pedestrian,Male,46,03/01/2012,Tuesday,6,Southwark,Car,"In_carriageway,_crossing_elsewhere"
530970,185430,51.55256647,-0.112342942,Serious,Pedestrian,Male,23,29/01/2012,Sunday,3,Islington,Taxi/Private_hire_car,Crossing_elsewhere_within_50m._of_ped_crossing
539830,174980,51.45653721,0.011226082,Serious,Driver_or_rider,Male,51,03/02/2012,Friday,16,Lewisham,Motorcycle_over_500cc,Not_a_pedestrian
530920,186000,51.55770041,-0.112851671,Serious,Driver_or_rider,Male,53,04/02/2012,Saturday,2,Islington,Car,Not_a_pedestrian
530920,186000,51.55770041,-0.112851671,Serious,Passenger,Male,24,04/02/2012,Saturday,2,Islington,Car,Not_a_pedestrian
530920,186000,51.55770041,-0.112851671,Serious,Passenger,Male,23,04/02/2012,Saturday,2,Islington,Car,Not_a_pedestrian
520410,186570,51.56516199,-0.264187185,Serious,Pedestrian,Male,22,29/01/2012,Sunday,18,Brent,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
516730,185480,51.55613814,-0.317617258,Serious,Pedestrian,Female,unknown,01/02/2012,Wednesday,12,Brent,M/cycle_over_50_and_up_to_125cc_(from_1999),Crossing_elsewhere_within_50m._of_ped_crossing
535800,165740,51.37448216,-0.050277289,Serious,Pedestrian,Male,27,04/02/2012,Saturday,8,Croydon,Car,Crossing_on_pedestrian_crossing_facility
520560,181730,51.52163085,-0.263681474,Serious,Driver_or_rider,Male,33,30/01/2012,Monday,8,Ealing,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
534610,176090,51.4677765,-0.063436906,Serious,Driver_or_rider,Male,17,31/01/2012,Tuesday,13,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
525420,183610,51.53746971,-0.192998165,Serious,Pedestrian,Female,33,04/02/2012,Saturday,21,Camden,Car,"In_carriageway,_crossing_elsewhere"
525370,183680,51.53810991,-0.193693795,Serious,Pedestrian,Male,7,04/02/2012,Saturday,17,Camden,Car,Crossing_on_pedestrian_crossing_facility
530900,191490,51.60704078,-0.111096439,Serious,Pedestrian,Female,48,31/01/2012,Tuesday,17,Haringey,Car,"In_carriageway,_crossing_elsewhere"
529680,182690,51.52824028,-0.131947588,Serious,Pedestrian,Female,17,11/02/2012,Saturday,11,Camden,Taxi/Private_hire_car,Crossing_elsewhere_within_50m._of_ped_crossing
549100,176330,51.46630395,0.145123096,Serious,Pedestrian,Male,39,12/02/2012,Sunday,18,Bexley,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
528470,188170,51.57776438,-0.147380798,Serious,Driver_or_rider,Male,47,15/02/2012,Wednesday,19,Haringey,Motorcycle_over_500cc,Not_a_pedestrian
530890,182580,51.52697288,-0.114555405,Serious,Passenger,Male,70,09/02/2012,Thursday,8,Islington,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
533880,177590,51.48142957,-0.073372178,Serious,Pedestrian,Male,6,12/02/2012,Sunday,15,Southwark,Car,"In_carriageway,_crossing_elsewhere"
506640,179080,51.50060898,-0.465038102,Serious,Pedestrian,Female,21,10/02/2012,Friday,16,Hillingdon,Car,"In_carriageway,_crossing_elsewhere"
532030,179290,51.49714149,-0.099362997,Serious,Driver_or_rider,Male,32,06/02/2012,Monday,6,Southwark,Pedal_cycle,Not_a_pedestrian
527280,189350,51.58863838,-0.164117517,Serious,Pedestrian,Male,53,07/02/2012,Tuesday,18,Barnet,M/cycle_over_50_and_up_to_125cc_(from_1999),"In_carriageway,_crossing_elsewhere"
534240,188860,51.58262075,-0.063899218,Serious,Driver_or_rider,Male,30,16/02/2012,Thursday,17,Haringey,Pedal_cycle,Not_a_pedestrian
525800,196050,51.64918207,-0.183065806,Serious,Driver_or_rider,Male,56,16/02/2012,Thursday,11,Barnet,Car,Not_a_pedestrian
528970,184850,51.54781443,-0.141386076,Serious,Pedestrian,Female,57,02/02/2012,Thursday,12,Camden,Car,Crossing_elsewhere_within_50m._of_ped_crossing
520290,188920,51.58630795,-0.265113043,Serious,Pedestrian,Female,36,14/02/2012,Tuesday,19,Brent,Car,Unknown_or_other
506730,182050,51.52728698,-0.462843982,Serious,Driver_or_rider,Male,55,16/02/2012,Thursday,17,Hillingdon,Pedal_cycle,Not_a_pedestrian
529380,185600,51.55446082,-0.135200713,Serious,Pedestrian,Male,17,27/01/2012,Friday,9,Islington,Car,"In_carriageway,_crossing_elsewhere"
545870,171820,51.42662,0.096798506,Serious,Driver_or_rider,Male,37,06/01/2012,Friday,15,Bexley,Pedal_cycle,Not_a_pedestrian
527040,188790,51.58365986,-0.167782438,Serious,Driver_or_rider,Male,43,16/01/2012,Monday,12,Barnet,Motorcycle_over_500cc,Not_a_pedestrian
526420,185710,51.5561196,-0.177833205,Serious,Pedestrian,Male,61,22/02/2012,Wednesday,20,Camden,Car,Crossing_on_pedestrian_crossing_facility
530910,191500,51.60712832,-0.110948391,Serious,Pedestrian,Female,39,21/02/2012,Tuesday,6,Haringey,Car,"In_carriageway,_crossing_elsewhere"
530530,183010,51.53092044,-0.119582675,Serious,Pedestrian,Male,24,24/02/2012,Friday,15,Camden,Motorcycle_over_500cc,"In_carriageway,_crossing_elsewhere"
518720,183060,51.53397352,-0.289741749,Serious,Driver_or_rider,Male,27,23/02/2012,Thursday,11,Ealing,Pedal_cycle,Not_a_pedestrian
532070,174100,51.45049102,-0.100724964,Serious,Pedestrian,Female,14,24/02/2012,Friday,15,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
531190,182460,51.52582493,-0.110277968,Serious,Driver_or_rider,Male,9,25/02/2012,Saturday,17,Islington,Pedal_cycle,Not_a_pedestrian
533870,190440,51.59690694,-0.068634238,Serious,Pedestrian,Female,7,18/02/2012,Saturday,12,Haringey,Car,Crossing_elsewhere_within_50m._of_ped_crossing
531940,183910,51.53868094,-0.098929966,Serious,Pedestrian,Male,unknown,21/02/2012,Tuesday,14,Islington,Van/Goods_3.5_tonnes_mgw_or_under,Crossing_elsewhere_within_50m._of_ped_crossing
533780,178840,51.49268645,-0.074338096,Serious,Driver_or_rider,Male,32,23/02/2012,Thursday,9,Southwark,Motorcycle_50cc_and_under,Not_a_pedestrian
526900,195420,51.64327343,-0.167403282,Serious,Pedestrian,Female,34,24/02/2012,Friday,22,Barnet,Car,"In_carriageway,_crossing_elsewhere"
531850,175690,51.46483129,-0.103296977,Serious,Pedestrian,Male,41,20/02/2012,Monday,15,Lambeth,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
526660,187350,51.5708043,-0.173782877,Serious,Driver_or_rider,Female,59,27/02/2012,Monday,18,Barnet,Car,Not_a_pedestrian
531020,189470,51.58886031,-0.110117903,Serious,Pedestrian,Male,30,05/02/2012,Sunday,18,Haringey,Car,Crossing_elsewhere_within_50m._of_ped_crossing
522840,186960,51.56814411,-0.229009665,Serious,Driver_or_rider,Male,21,27/02/2012,Monday,18,Brent,Pedal_cycle,Not_a_pedestrian
518190,184240,51.54468986,-0.296983276,Serious,Pedestrian,Male,75,28/02/2012,Tuesday,11,Brent,Car,"In_carriageway,_crossing_elsewhere"
548760,172200,51.42928394,0.138496177,Serious,Driver_or_rider,Male,41,24/02/2012,Friday,13,Bexley,Pedal_cycle,Not_a_pedestrian
530470,178310,51.48869625,-0.122185444,Serious,Driver_or_rider,Female,36,28/02/2012,Tuesday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
533710,189290,51.58661083,-0.071380433,Serious,Driver_or_rider,Male,59,22/02/2012,Wednesday,21,Haringey,Car,Not_a_pedestrian
532500,164200,51.36142202,-0.098235087,Serious,Pedestrian,Male,38,22/02/2012,Wednesday,4,Croydon,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
535470,171480,51.42614336,-0.052826477,Serious,Pedestrian,Male,22,22/02/2012,Wednesday,21,Lewisham,Bus_or_coach_(17_or_more_pass_seats),Crossing_elsewhere_within_50m._of_ped_crossing
547340,179460,51.49488873,0.121109749,Serious,Pedestrian,Male,20,24/02/2012,Friday,15,Greenwich,Car,"In_carriageway,_crossing_elsewhere"
523210,184660,51.54739257,-0.22447944,Serious,Pedestrian,Male,unknown,22/02/2012,Wednesday,18,Brent,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
538210,175780,51.46412339,-0.011763417,Serious,Driver_or_rider,Male,34,02/03/2012,Friday,22,Lewisham,Pedal_cycle,Not_a_pedestrian
545990,179930,51.49946171,0.101870859,Serious,Driver_or_rider,Male,41,01/03/2012,Thursday,8,Greenwich,Car,Not_a_pedestrian
515480,188230,51.58111095,-0.334736948,Serious,Pedestrian,Male,37,28/02/2012,Tuesday,12,Harrow,Car,Unknown_or_other
515170,188310,51.58189334,-0.339182762,Serious,Pedestrian,Male,10,05/03/2012,Monday,8,Harrow,Car,"In_carriageway,_crossing_elsewhere"
534180,175410,51.46176769,-0.069881493,Serious,Driver_or_rider,Male,21,28/02/2012,Tuesday,23,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
533030,169890,51.41243235,-0.088497359,Serious,Driver_or_rider,Male,27,29/02/2012,Wednesday,6,Croydon,Pedal_cycle,Not_a_pedestrian
508810,187070,51.57201074,-0.431320489,Serious,Pedestrian,Male,74,03/03/2012,Saturday,17,Hillingdon,Car,"In_carriageway,_crossing_elsewhere"
543450,176530,51.46956026,0.063922458,Serious,Pedestrian,Female,47,08/03/2012,Thursday,8,Greenwich,Motorcycle_over_125cc_and_up_to_500cc,"In_carriageway,_crossing_elsewhere"
531200,185170,51.55017653,-0.109124379,Serious,Driver_or_rider,Male,61,09/03/2012,Friday,18,Islington,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
510070,180110,51.50920956,-0.415322072,Serious,Pedestrian,Male,unknown,10/03/2012,Saturday,20,Hillingdon,Motorcycle_50cc_and_under,"In_carriageway,_crossing_elsewhere"
519720,192450,51.61815403,-0.272134109,Serious,Driver_or_rider,Male,31,06/03/2012,Tuesday,15,Barnet,Car,Not_a_pedestrian
535420,177190,51.47746847,-0.051361668,Serious,Pedestrian,Male,67,13/03/2012,Tuesday,7,Lewisham,Motorcycle_over_500cc,"In_carriageway,_crossing_elsewhere"
530170,182850,51.52956556,-0.124828794,Serious,Pedestrian,Male,45,06/03/2012,Tuesday,21,Camden,Bus_or_coach_(17_or_more_pass_seats),On_footway_or_verge
535640,170000,51.41280262,-0.050948478,Serious,Pedestrian,Female,64,09/03/2012,Friday,13,Bromley,Bus_or_coach_(17_or_more_pass_seats),Unknown_or_other
533750,189500,51.58848844,-0.070723521,Serious,Pedestrian,Male,49,06/03/2012,Tuesday,17,Haringey,Van/Goods_3.5_tonnes_mgw_or_under,Crossing_on_pedestrian_crossing_facility
512150,189580,51.59391703,-0.382345204,Serious,Pedestrian,Female,60,13/01/2012,Friday,18,Harrow,Car,Crossing_on_pedestrian_crossing_facility
530650,183390,51.5343077,-0.117712759,Serious,Driver_or_rider,Male,54,13/03/2012,Tuesday,15,Islington,Pedal_cycle,Not_a_pedestrian
531240,157800,51.30419725,-0.118677044,Serious,Pedestrian,Male,79,06/03/2012,Tuesday,18,Croydon,Car,"In_carriageway,_crossing_elsewhere"
534230,171460,51.42625855,-0.070658742,Serious,Passenger,Male,57,07/03/2012,Wednesday,23,Lewisham,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
532850,184030,51.53954584,-0.085771038,Serious,Driver_or_rider,Male,41,06/03/2012,Tuesday,15,Hackney,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
530820,179030,51.49508595,-0.11688053,Serious,Driver_or_rider,Male,34,07/03/2012,Wednesday,8,Lambeth,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
514210,180890,51.51539897,-0.355438588,Serious,Passenger,Male,57,16/03/2012,Friday,15,Ealing,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
537400,176140,51.46755551,-0.023276369,Serious,Driver_or_rider,Male,21,16/03/2012,Friday,7,Lewisham,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
520560,181710,51.5214511,-0.263688314,Serious,Pedestrian,Male,45,19/03/2012,Monday,18,Ealing,Car,"In_carriageway,_crossing_elsewhere"
529960,181090,51.51379702,-0.128503308,Serious,Driver_or_rider,Male,31,09/03/2012,Friday,11,Camden,Pedal_cycle,Not_a_pedestrian
531090,175660,51.46473813,-0.114242427,Serious,Pedestrian,Male,17,20/03/2012,Tuesday,8,Lambeth,Motorcycle_over_500cc,Crossing_on_pedestrian_crossing_facility
530410,177110,51.47792594,-0.123491674,Serious,Driver_or_rider,Male,18,18/03/2012,Sunday,2,Lambeth,Pedal_cycle,Not_a_pedestrian
538910,178040,51.48426101,-0.00080493,Serious,Pedestrian,Female,71,16/03/2012,Friday,12,Greenwich,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
543710,171510,51.42438591,0.065625515,Serious,Driver_or_rider,Male,26,19/03/2012,Monday,5,Bromley,Car,Not_a_pedestrian
543060,174420,51.45069899,0.05745835,Serious,Pedestrian,Female,4,19/03/2012,Monday,15,Greenwich,Van/Goods_3.5_tonnes_mgw_or_under,Crossing_elsewhere_within_50m._of_ped_crossing
529380,189270,51.58744176,-0.133850826,Serious,Pedestrian,Male,51,15/03/2012,Thursday,17,Haringey,Motorcycle_over_125cc_and_up_to_500cc,Crossing_elsewhere_within_50m._of_ped_crossing
528900,183860,51.53893337,-0.142757476,Serious,Pedestrian,Male,25,17/03/2012,Saturday,1,Camden,Car,Crossing_on_pedestrian_crossing_facility
509550,181630,51.52297235,-0.422339867,Serious,Pedestrian,Male,12,20/03/2012,Tuesday,15,Hillingdon,Car,"In_carriageway,_not_crossing"
518150,189410,51.59116356,-0.295823296,Serious,Pedestrian,Male,9,21/03/2012,Wednesday,8,Harrow,Car,"In_carriageway,_crossing_elsewhere"
546290,174480,51.45041348,0.103934148,Serious,Pedestrian,Female,11,22/03/2012,Thursday,16,Bexley,Car,"In_carriageway,_crossing_elsewhere"
529560,181770,51.51999987,-0.134014669,Serious,Driver_or_rider,Male,33,17/01/2012,Tuesday,0,Camden,Pedal_cycle,Not_a_pedestrian
512940,189230,51.59061345,-0.371057854,Serious,Pedestrian,Male,13,23/03/2012,Friday,15,Harrow,Car,Unknown_or_other
529620,186710,51.56438102,-0.131332055,Serious,Pedestrian,Male,31,23/03/2012,Friday,23,Islington,Taxi/Private_hire_car,"In_carriageway,_crossing_elsewhere"
510220,190080,51.59879185,-0.4100391,Serious,Pedestrian,Male,11,28/02/2012,Tuesday,8,Hillingdon,Car,"In_carriageway,_crossing_elsewhere"
531810,188370,51.57879102,-0.099133576,Serious,Driver_or_rider,Male,35,13/03/2012,Tuesday,23,Haringey,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
537280,176920,51.47459398,-0.024699887,Serious,Pedestrian,Female,35,17/03/2012,Saturday,10,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
537280,176920,51.47459398,-0.024699887,Serious,Pedestrian,Male,10,17/03/2012,Saturday,10,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
538270,165940,51.37568467,-0.014733911,Serious,Pedestrian,Male,16,12/03/2012,Monday,15,Bromley,Car,Crossing_on_pedestrian_crossing_facility
550270,176910,51.47120614,0.162200353,Serious,Pedestrian,Female,75,09/02/2012,Thursday,11,Bexley,Pedal_cycle,Unknown_or_other
531390,180360,51.50690629,-0.108179092,Serious,Driver_or_rider,Male,29,27/03/2012,Tuesday,9,Southwark,Pedal_cycle,Not_a_pedestrian
530440,173650,51.44682452,-0.124334722,Serious,Pedestrian,Male,18,18/03/2012,Sunday,21,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
545980,172400,51.43180338,0.098618488,Serious,Driver_or_rider,Male,32,17/03/2012,Saturday,11,Bexley,Van/Goods_3.5_tonnes_mgw_or_under,Not_a_pedestrian
526330,192240,51.61482399,-0.176783067,Serious,Driver_or_rider,Male,37,07/03/2012,Wednesday,15,Barnet,Car,Not_a_pedestrian
523320,184260,51.54377366,-0.223033997,Serious,Pedestrian,Male,16,27/03/2012,Tuesday,14,Brent,Car,"In_carriageway,_crossing_elsewhere"
528580,189480,51.58951186,-0.145315023,Serious,Driver_or_rider,Male,31,27/03/2012,Tuesday,19,Haringey,Pedal_cycle,Not_a_pedestrian
510090,181060,51.51774432,-0.414737566,Serious,Pedestrian,Male,8,27/03/2012,Tuesday,17,Hillingdon,Car,"In_carriageway,_crossing_elsewhere"
518220,185130,51.55268257,-0.296252058,Serious,Pedestrian,Male,16,13/03/2012,Tuesday,8,Brent,Car,Crossing_on_pedestrian_crossing_facility
530730,174520,51.4545763,-0.119842882,Serious,Driver_or_rider,Male,20,20/03/2012,Tuesday,18,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
534180,175410,51.46176769,-0.069881493,Serious,Pedestrian,Male,13,21/03/2012,Wednesday,15,Southwark,Car,"In_carriageway,_crossing_elsewhere"
520440,190050,51.59643168,-0.262561432,Serious,Pedestrian,Male,86,04/03/2012,Sunday,19,Barnet,Car,Crossing_on_pedestrian_crossing_facility
521870,185250,51.55298578,-0.243590623,Serious,Driver_or_rider,Male,18,24/03/2012,Saturday,16,Brent,Pedal_cycle,Not_a_pedestrian
533650,188970,51.58374947,-0.072367597,Serious,Pedestrian,Male,18,23/03/2012,Friday,22,Haringey,M/cycle_over_50_and_up_to_125cc_(from_1999),Crossing_elsewhere_within_50m._of_ped_crossing
526210,184860,51.54852764,-0.181165415,Serious,Pedestrian,Female,24,15/03/2012,Thursday,23,Camden,Car,Crossing_on_pedestrian_crossing_facility
519980,185520,51.55581674,-0.270746302,Serious,Pedestrian,Male,56,25/03/2012,Sunday,9,Brent,Car,"In_carriageway,_not_crossing"
542340,185180,51.54756725,0.051441311,Serious,Pedestrian,Male,66,24/03/2012,Saturday,8,Newham,Car,"In_carriageway,_crossing_elsewhere"
533040,177430,51.48018981,-0.085521878,Serious,Driver_or_rider,Male,25,31/03/2012,Saturday,20,Southwark,Motorcycle_50cc_and_under,Not_a_pedestrian
519560,192800,51.62133362,-0.274324675,Serious,Pedestrian,Male,17,30/03/2012,Friday,19,Barnet,Car,"In_carriageway,_crossing_elsewhere"
546470,177450,51.47705392,0.107752648,Serious,Driver_or_rider,Male,83,30/03/2012,Friday,14,Greenwich,Car,Not_a_pedestrian
533690,190630,51.59865707,-0.07115905,Serious,Pedestrian,Male,13,31/03/2012,Saturday,16,Haringey,Car,"In_carriageway,_crossing_elsewhere"
531390,186720,51.56406143,-0.105807308,Serious,Driver_or_rider,Female,24,19/03/2012,Monday,17,Islington,Pedal_cycle,Not_a_pedestrian
532430,164860,51.36736972,-0.098994552,Serious,Driver_or_rider,Male,26,03/03/2012,Saturday,13,Croydon,Car,Not_a_pedestrian
524120,165390,51.37400742,-0.218120347,Serious,Pedestrian,Male,47,09/03/2012,Friday,16,Sutton,Car,Unknown_or_other
532200,165530,51.37344449,-0.102047821,Serious,Pedestrian,Male,74,27/03/2012,Tuesday,12,Croydon,Car,"In_carriageway,_crossing_elsewhere"
529340,182340,51.52517276,-0.136974631,Serious,Driver_or_rider,Male,44,31/03/2012,Saturday,7,Camden,Pedal_cycle,Not_a_pedestrian
522780,185280,51.55305836,-0.230461409,Serious,Pedestrian,Male,3,02/04/2012,Monday,20,Brent,Car,"In_carriageway,_not_crossing"
531470,166260,51.38017407,-0.112259823,Serious,Driver_or_rider,Male,58,04/04/2012,Wednesday,1,Croydon,Motorcycle_over_500cc,Not_a_pedestrian
531340,182680,51.52776718,-0.108034982,Serious,Driver_or_rider,Female,38,04/04/2012,Wednesday,4,Islington,Pedal_cycle,Not_a_pedestrian
531060,175550,51.46375652,-0.114714788,Serious,Driver_or_rider,Male,25,05/04/2012,Thursday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
523130,183210,51.53437845,-0.226139679,Serious,Driver_or_rider,Female,21,30/03/2012,Friday,20,Brent,Pedal_cycle,Not_a_pedestrian
530540,181750,51.51959474,-0.119905249,Serious,Driver_or_rider,Female,31,28/03/2012,Wednesday,12,Camden,Pedal_cycle,Not_a_pedestrian
531880,183820,51.53788616,-0.099828312,Serious,Driver_or_rider,Male,34,07/04/2012,Saturday,20,Islington,Pedal_cycle,Not_a_pedestrian
